2024-03-22 11:17:27,Front:18112mm, Back:6012mm, Up:720mm, Left:6269mm, Right:1278mm
2024-03-22 11:17:28,Front:18112mm, Back:6012mm, Up:720mm, Left:6254mm, Right:1282mm
2024-03-22 11:17:29,Front:18148mm, Back:6008mm, Up:719mm, Left:6251mm, Right:1283mm
2024-03-22 11:17:30,Front:18158mm, Back:6004mm, Up:718mm, Left:5691mm, Right:1284mm
2024-03-22 11:17:30,Front:18158mm, Back:6004mm, Up:717mm, Left:0mm, Right:1284mm
2024-03-22 11:17:31,Front:18155mm, Back:0mm, Up:716mm, Left:0mm, Right:1284mm
2024-03-22 11:17:31,Front:18155mm, Back:0mm, Up:714mm, Left:0mm, Right:1284mm
2024-03-22 11:17:32,Front:18150mm, Back:0mm, Up:713mm, Left:0mm, Right:1284mm
2024-03-22 11:17:33,Front:18145mm, Back:0mm, Up:713mm, Left:863mm, Right:1284mm
2024-03-22 11:17:33,Front:18145mm, Back:0mm, Up:710mm, Left:863mm, Right:1284mm
2024-03-22 11:17:34,Front:18145mm, Back:0mm, Up:707mm, Left:865mm, Right:1298mm
2024-03-22 11:17:35,Front:18141mm, Back:0mm, Up:705mm, Left:870mm, Right:1303mm
2024-03-22 11:17:35,Front:18140mm, Back:0mm, Up:695mm, Left:877mm, Right:1297mm
2024-03-22 11:17:36,Front:18140mm, Back:0mm, Up:691mm, Left:936mm, Right:1245mm
2024-03-22 11:17:37,Front:18140mm, Back:0mm, Up:784mm, Left:964mm, Right:1245mm
2024-03-22 11:17:38,Front:18140mm, Back:0mm, Up:784mm, Left:955mm, Right:1222mm
2024-03-22 11:17:38,Front:18140mm, Back:0mm, Up:1591mm, Left:952mm, Right:1231mm
2024-03-22 11:17:39,Front:18141mm, Back:0mm, Up:710mm, Left:958mm, Right:1239mm
2024-03-22 11:17:40,Front:18141mm, Back:0mm, Up:707mm, Left:959mm, Right:1232mm
2024-03-22 11:17:40,Front:18141mm, Back:0mm, Up:704mm, Left:938mm, Right:1236mm
2024-03-22 11:17:41,Front:18140mm, Back:0mm, Up:703mm, Left:933mm, Right:1255mm
